company,tier,primary_source,valuation_b_latest,valuation_usd,funding_original_usd,funding_audited_usd,funding_audit_flag,industry_raw,industry_group,country,continent,city,founded_year,date_joined_unicorn,unicorn_year,era,years_to_unicorn,years_to_unicorn_flag,outcome,investors,investor_count,accelerator,in_yc,in_techstars,in_500global,valuation_asof,exit_date,exit_reason,exit_valuation_b,funding_total_usd,funding_rounds,first_funding_at,last_funding_at,status_asof,batch,batch_year,team_size,funding_stage,date_joined_parsed,is_unicorn_history,_ingested_at,_source_file,select_investor_count,_flag_long_path,_flag_missing_valuation,_flag_invalid_continent,ln_valuation,ln_funding
Aurora Solar,unicorn_current,CB Insights unicorn list (2026-07),4.0,4000000000.0,523000000000.0,523000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,United States,North America,San Francisco,2013.0,5/24/2021,2021.0,2021,8.0,,operating,"Fifth Wall Ventures, Energize Ventures, ICONIQ Capital",3.0,,False,False,False,2026-07,,,,523000000000.0,,,,,,,,,2021-05-24,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.1095601980663,20.075092022029196
Webflow,unicorn_current,CB Insights unicorn list (2026-07),4.0,4000000000.0,335000000000.0,335000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Francisco,2012.0,1/13/2021,2021.0,2021,9.0,,operating,"Accel, Silversmith Capital Partners, capitalG",3.0,,True,False,False,2026-07,,,,335000000000.0,,,,,,,,,2021-01-13,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.1095601980663,19.62964108978934
Yuga Labs,unicorn_current,CB Insights unicorn list (2026-07),4.0,4000000000.0,450000000000.0,450000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Media & Entertainment,AI & Data,United States,North America,Coral Gables,2021.0,3/22/2022,2022.0,Post-2021,1.0,,operating,"Andreessen Horowitz, Thrive Capital, Sound Ventures",3.0,,False,False,False,2026-07,,,,450000000000.0,,,,,,,,,2022-03-22,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.1095601980663,19.92475814072864
Hozon Auto,unicorn_current,CB Insights unicorn list (2026-07),3.95,3950000000.0,2000000000.0,2000000000.0,ok_or_missing,Industrials,Hardware & Industrials,China,Asia,Shanghai,2014.0,2/22/2022,2022.0,Post-2021,8.0,,operating,"HD Capital, Qihoo 360 Technology, China Fortune Land Development",3.0,,False,False,False,2026-07,,,,2000000000.0,,,,,,,,,2022-02-22,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.096981415859442,21.416413017506358
Medlinker,unicorn_current,CB Insights unicorn list (2026-07),3.92,3920000000.0,761000000000.0,761000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Healthcare & Life Sciences,Health & Bio,China,Asia,Chengdu,2014.0,7/31/2018,2018.0,Pre-2021,4.0,,operating,"China Health Industry Investment Fund, China Renaissance, and Sequoia Capital China",3.0,,False,False,False,2026-07,,,,761000000000.0,,,,,,,,,2018-07-31,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.08935749074878,20.45014391582596
MessageBird,unicorn_current,CB Insights unicorn list (2026-07),3.8,3800000000.0,1000000000.0,1000000000.0,ok_or_missing,Enterprise Tech,Enterprise Software,Netherlands,Europe,Amsterdam,2011.0,10/8/2020,2020.0,Pre-2021,9.0,,operating,"Y Combinator, Atomico, Accel",3.0,,False,False,False,2026-07,,,,1000000000.0,,,,,,,,,2020-10-08,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.058266903678753,20.72326583694641
StockX,unicorn_current,CB Insights unicorn list (2026-07),3.8,3800000000.0,495000000000.0,495000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Detroit,2016.0,6/26/2019,2019.0,Pre-2021,3.0,,operating,"Google Ventures, Battery Ventures, DST Global",3.0,,False,False,False,2026-07,,,,495000000000.0,,,,,,,,,2019-06-26,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.058266903678753,20.020068320532964
Articulate,unicorn_current,CB Insights unicorn list (2026-07),3.75,3750000000.0,2000000000.0,2000000000.0,ok_or_missing,Enterprise Tech,Enterprise Software,United States,North America,New York,2015.0,7/1/2021,2021.0,2021,6.0,,operating,"Blackstone, ICONIQ Growth, General Atlantic",3.0,,False,True,False,2026-07,,,,2000000000.0,,,,,,,,,2021-07-01,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.04502167692873,21.416413017506358
Dutchie,unicorn_current,CB Insights unicorn list (2026-07),3.75,3750000000.0,603000000000.0,603000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Bend,2017.0,3/16/2021,2021.0,2021,4.0,,operating,"Casa Verde Capital, Gron Ventures, Thrity Five Ventures",3.0,,False,False,False,2026-07,,,,603000000000.0,,,,,,,,,2021-03-16,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.04502167692873,20.21742775469146
Abogen,unicorn_current,CB Insights unicorn list (2026-07),3.7,3700000000.0,1000000000.0,1000000000.0,ok_or_missing,Healthcare & Life Sciences,Health & Bio,China,Asia,Suzhou,2019.0,11/29/2021,2021.0,2021,2.0,,operating,"Hillhouse Capital Management, SoftBank Group, Qiming Venture Partners",3.0,,False,False,False,2026-07,,,,1000000000.0,,,,,,,,,2021-11-29,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.03159865659659,20.72326583694641
o9 Solutions,unicorn_current,CB Insights unicorn list (2026-07),3.7,3700000000.0,417000000000.0,417000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,Dallas,2009.0,4/28/2020,2020.0,Pre-2021,11.0,,operating,KKR,1.0,,False,False,False,2026-07,,,,417000000000.0,,,,,,,,,2020-04-28,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,1,False,False,False,22.03159865659659,19.848596779763074
Cohesity,unicorn_current,CB Insights unicorn list (2026-07),3.7,3700000000.0,660000000000.0,660000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Jose,2013.0,6/11/2018,2018.0,Pre-2021,5.0,,operating,"SoftBank Group, Sequoia Capital, Wing Venture Capital",3.0,,False,False,False,2026-07,,,,660000000000.0,,,,,,,,,2018-06-11,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.03159865659659,20.307750392984744
Papaya Global,unicorn_current,CB Insights unicorn list (2026-07),3.7,3700000000.0,440000000000.0,440000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,New York,2016.0,3/4/2021,2021.0,2021,5.0,,operating,"Bessemer Venture Partners, Insight Partners, New Era Ventures",3.0,,False,False,False,2026-07,,,,440000000000.0,,,,,,,,,2021-03-04,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.03159865659659,19.90228528487658
Noom,unicorn_current,CB Insights unicorn list (2026-07),3.7,3700000000.0,657000000000.0,657000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Healthcare & Life Sciences,Health & Bio,United States,North America,New York,2006.0,5/24/2021,2021.0,2021,15.0,,operating,"Qualcomm Ventures, Samsung Ventures, Silver Lake",3.0,,False,False,False,2026-07,,,,657000000000.0,,,,,,,,,2021-05-24,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.03159865659659,20.303194576448885
GOAT,unicorn_current,CB Insights unicorn list (2026-07),3.7,3700000000.0,493000000000.0,493000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Culver City,2015.0,9/23/2020,2020.0,Pre-2021,5.0,,operating,"Upfront Ventures, Webb Investment Network, D1 Capital Partners",3.0,,True,False,False,2026-07,,,,493000000000.0,,,,,,,,,2020-09-23,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.03159865659659,20.016019732006963
Dataiku,unicorn_current,CB Insights unicorn list (2026-07),3.7,3700000000.0,647000000000.0,647000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,New York,2013.0,12/4/2019,2019.0,Pre-2021,6.0,,operating,"Alven Capital, FirstMark Capital, capitalG",3.0,,False,False,False,2026-07,,,,647000000000.0,,,,,,,,,2019-12-04,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.03159865659659,20.287856852465175
SiFive,unicorn_current,CB Insights unicorn list (2026-07),3.65,3650000000.0,366000000000.0,366000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Mateo,2015.0,3/16/2022,2022.0,Post-2021,7.0,,operating,"Sutter Hill Ventures, Osage University Partners, Spark Capital",3.0,,False,False,False,2026-07,,,,366000000000.0,,,,,,,,,2022-03-16,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.017993004540813,19.71814389136564
Relativity,unicorn_current,CB Insights unicorn list (2026-07),3.6,3600000000.0,125000000000.0,125000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,Chicago,2001.0,3/18/2021,2021.0,2021,20.0,,operating,"Silver Lake, ICONIQ Capital",2.0,,False,False,False,2026-07,,,,125000000000.0,,,,,,,,,2021-03-18,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,2,False,False,False,22.004199682408476,18.643824295266576
Whoop,unicorn_current,CB Insights unicorn list (2026-07),3.6,3600000000.0,404000000000.0,404000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Healthcare & Life Sciences,Health & Bio,United States,North America,Boston,2012.0,10/28/2020,2020.0,Pre-2021,8.0,,operating,"NextView Ventures, Promus Ventures, Two Sigma Ventures",3.0,,False,False,False,2026-07,,,,404000000000.0,,,,,,,,,2020-10-28,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.004199682408476,19.816925435925423
SpotOn,unicorn_current,CB Insights unicorn list (2026-07),3.6,3600000000.0,628000000000.0,628000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United States,North America,San Francisco,2017.0,5/26/2021,2021.0,2021,4.0,,operating,"Dragoneer Investment Group, DST Global, Franklin Templeton",3.0,,False,False,False,2026-07,,,,628000000000.0,,,,,,,,,2021-05-26,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.004199682408476,20.258050724432472
Course Hero,unicorn_current,CB Insights unicorn list (2026-07),3.6,3600000000.0,477000000000.0,477000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Redwood City,2006.0,2/12/2020,2020.0,Pre-2021,14.0,,operating,"NewView Capital, Maveron, Ridge Ventures",3.0,,False,False,False,2026-07,,,,477000000000.0,,,,,,,,,2020-02-12,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.004199682408476,19.983027048852616
A24 Films,unicorn_current,CB Insights unicorn list (2026-07),3.5,3500000000.0,225000000000.0,225000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Media & Entertainment,AI & Data,United States,North America,New York,2012.0,3/9/2022,2022.0,Post-2021,10.0,,operating,"Stripes Group, Neuberger Berman",2.0,,False,False,False,2026-07,,,,225000000000.0,,,,,,,,,2022-03-09,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,2,False,False,False,21.97602880544178,19.231610960168695
Aledade,unicorn_current,CB Insights unicorn list (2026-07),3.5,3500000000.0,295000000000.0,295000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Healthcare & Life Sciences,Health & Bio,United States,North America,Bethesda,2014.0,1/19/2021,2021.0,2021,7.0,,operating,"Venrock, CVF Capital Partners, ARCH Venture Partners",3.0,,False,False,False,2026-07,,,,295000000000.0,,,,,,,,,2021-01-19,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.97602880544178,19.502485914304096
ChargeBee Technologies,unicorn_current,CB Insights unicorn list (2026-07),3.5,3500000000.0,468000000000.0,468000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United States,North America,San Francisco,2011.0,4/20/2021,2021.0,2021,10.0,,operating,"Insight Partners, Tiger Global Management, Accel",3.0,,False,False,False,2026-07,,,,468000000000.0,,,,,,,,,2021-04-20,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.97602880544178,19.963978853881923
GoStudent,unicorn_current,CB Insights unicorn list (2026-07),3.5,3500000000.0,685000000000.0,685000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,Austria,Europe,Vienna,2017.0,6/22/2021,2021.0,2021,4.0,,operating,"DN Capital, Left Lane Capital, Coatue Management",3.0,,False,False,False,2026-07,,,,685000000000.0,,,,,,,,,2021-06-22,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.97602880544178,20.3449293962265
Indigo Ag,unicorn_current,CB Insights unicorn list (2026-07),3.5,3500000000.0,1000000000.0,1000000000.0,ok_or_missing,Industrials,Hardware & Industrials,United States,North America,Boston,2014.0,9/26/2017,2017.0,Pre-2021,3.0,,operating,"Activant Capital Group, Alaska Permanent Fund, Baillie Gifford & Co.",3.0,,False,False,False,2026-07,,,,1000000000.0,,,,,,,,,2017-09-26,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.97602880544178,20.72326583694641
Handshake,unicorn_current,CB Insights unicorn list (2026-07),3.5,3500000000.0,434000000000.0,434000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Francisco,2014.0,5/12/2021,2021.0,2021,7.0,,operating,"Kleiner Perkins Caufield & Byers, Lightspeed Venture Partners, True Ventures",3.0,,False,False,False,2026-07,,,,434000000000.0,,,,,,,,,2021-05-12,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.97602880544178,19.888555092064678
Rokt,unicorn_current,CB Insights unicorn list (2026-07),3.5,3500000000.0,487000000000.0,487000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,New York,2012.0,12/16/2021,2021.0,2021,9.0,,operating,"Square Peg Capital, TDM Growth Partners, Tiger Global Management",3.0,,False,False,False,2026-07,,,,487000000000.0,,,,,,,,,2021-12-16,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.97602880544178,20.003774681046863
Mirakl,unicorn_current,CB Insights unicorn list (2026-07),3.5,3500000000.0,948000000000.0,948000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,France,Europe,Paris,2011.0,9/22/2020,2020.0,Pre-2021,9.0,,operating,"Elaia Partners, 83North, Felix Capital",3.0,,False,False,False,2026-07,,,,948000000000.0,,,,,,,,,2020-09-22,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.97602880544178,20.669865060219294
HyalRoute,unicorn_current,CB Insights unicorn list (2026-07),3.5,3500000000.0,263000000000.0,263000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,Singapore,Asia,,2015.0,5/26/2020,2020.0,Pre-2021,5.0,,operating,Kuang-Chi,1.0,,False,False,False,2026-07,,,,263000000000.0,,,,,,,,,2020-05-26,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,1,False,False,False,21.97602880544178,19.387664590142037
Via,unicorn_current,CB Insights unicorn list (2026-07),3.5,3500000000.0,777000000000.0,777000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,United States,North America,New York,2012.0,3/30/2020,2020.0,Pre-2021,8.0,,operating,"83North, RiverPark Ventures, Pitango Venture Capital",3.0,,False,False,False,2026-07,,,,777000000000.0,,,,,,,,,2020-03-30,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.97602880544178,20.470950908331922
Innovaccer,unicorn_current,CB Insights unicorn list (2026-07),3.45,3450000000.0,379000000000.0,379000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Healthcare & Life Sciences,Health & Bio,United States,North America,San Francisco,2014.0,2/19/2021,2021.0,2021,7.0,,operating,"M12, WestBridge Capital, Lightspeed Venture Partners",3.0,,False,False,True,2026-07,,,,379000000000.0,,,,,,,,,2021-02-19,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.96164006798968,19.7530467630467
Unacademy,unicorn_current,CB Insights unicorn list (2026-07),3.44,3440000000.0,789000000000.0,789000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,India,Asia,Bengaluru,2015.0,9/2/2020,2020.0,Pre-2021,5.0,,operating,"Blume Ventures, Nexus Venture Partners, Sequoia Capital India",3.0,,False,False,False,2026-07,,,,789000000000.0,,,,,,,,,2020-09-02,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.958737308331717,20.48627687881015
MoonPay,unicorn_current,CB Insights unicorn list (2026-07),3.4,3400000000.0,555000000000.0,555000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United States,North America,Dover,2019.0,11/22/2021,2021.0,2021,2.0,,operating,"New Enterprise Associates, Coatue Management, Tiger Global Management",3.0,,False,False,False,2026-07,,,,555000000000.0,,,,,,,,,2021-11-22,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.947041268568526,20.13447867171071
Upstox,unicorn_current,CB Insights unicorn list (2026-07),3.4,3400000000.0,54000000000.0,54000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,India,Asia,Mumbai,2010.0,11/29/2021,2021.0,2021,11.0,,operating,"Tiger Global Management, Kalaari Capital",2.0,,False,False,False,2026-07,,,,54000000000.0,,,,,,,,,2021-11-29,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,2,False,False,False,21.947041268568526,17.80449460452855
ReliaQuest,unicorn_current,CB Insights unicorn list (2026-07),3.4,3400000000.0,330000000000.0,330000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,Tampa,2007.0,12/1/2021,2021.0,2021,14.0,,operating,"KKR, FTV Capital, Ten Eleven Ventures",3.0,,False,False,False,2026-07,,,,330000000000.0,,,,,,,,,2021-12-01,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.947041268568526,19.6146032124248
